Student ID,Email,CGPA,Performance,Risk Level,Password
STU1982,student1982@university.edu,3.47,Poor,High,tAVLk]]HBU
STU1983,student1983@university.edu,8.78,Good,Low,yI]lR.nIOb
STU1984,student1984@university.edu,9.56,Good,Low,pYe@?bC&{W
STU1985,student1985@university.edu,9.81,Good,Low,"7wEh@q7},T"
STU1986,student1986@university.edu,7.89,Good,Low,"852""(~EHvL"
STU1987,student1987@university.edu,7.68,Good,Low,/cNOHdIg1e
STU1988,student1988@university.edu,3.29,Poor,High,;X#Fi<pe`5
STU1989,student1989@university.edu,4.49,Poor,High,(<fkV1yP^o
STU1990,student1990@university.edu,3.99,Poor,High,"~%a~.d""""t~"
STU1991,student1991@university.edu,8.32,Good,Low,S_Wn||V{B^
STU1992,student1992@university.edu,3.68,Poor,High,"H'P/g>""G;N"
STU1993,student1993@university.edu,7.58,Good,Low,$6]QO-jGd9
STU1994,student1994@university.edu,5.0,Average,Medium,Lyuj1Tfi^(
STU1995,student1995@university.edu,9.84,Good,Low,"Vh""H^inW-o"
STU1996,student1996@university.edu,7.91,Good,Low,RG:&pFqXiQ
STU1997,student1997@university.edu,3.35,Poor,High,cJQ>v)rtj9
STU1998,student1998@university.edu,8.11,Good,Low,"ui%""<4n2n#"
STU1999,student1999@university.edu,5.53,Average,Medium,"Zsz@b""nV';"
STU2000,student2000@university.edu,9.36,Good,Low,X]6=jW)/0-
